"Date","Temp","Humid","p1","p2"
2021-05-17,NA,NA,NA,NA
2021-05-18,NA,NA,NA,NA
2021-05-19,NA,NA,NA,NA
2021-05-20,NA,NA,NA,NA
2021-05-21,NA,NA,NA,NA
2021-05-22,NA,NA,NA,NA
2021-05-23,NA,NA,NA,NA
2021-05-24,NA,NA,NA,NA
2021-05-25,NA,NA,NA,NA
2021-05-26,NA,NA,NA,NA
2021-05-27,NA,NA,NA,NA
2021-05-28,NA,NA,NA,NA
2021-05-29,NA,NA,NA,NA
2021-05-30,NA,NA,NA,NA
2021-05-31,NA,NA,NA,NA
2021-06-01,NA,NA,NA,NA
2021-06-02,NA,NA,NA,NA
2021-06-03,NA,NA,NA,NA
2021-06-04,NA,NA,NA,NA
2021-06-05,NA,NA,NA,NA
2021-06-06,NA,NA,NA,NA
2021-06-07,NA,NA,NA,NA
2021-06-08,NA,NA,NA,NA
2021-06-09,22.27529343,73.92887324,14.87881871,14.31302339
2021-06-10,21.76864232,73.49717436,8.860668504,8.468332185
2021-06-11,22.94414977,65.56482059,16.56376755,15.66332293
2021-06-12,21.02605714,74.77081905,17.23690404,16.17279893
2021-06-13,21.85216573,71.35389831,17.99703466,16.83563677
2021-06-14,22.36088963,69.30436425,29.94815217,27.05565217
2021-06-15,22.1806784,74.50871619,33.74448663,30.20143227
2021-06-16,21.66994073,77.01435224,28.10182594,25.85921928
2021-06-17,21.30746411,76.16023923,27.64539014,24.92583533
2021-06-18,22.3052954,70.17194748,15.33628497,14.57920455
2021-06-19,21.98826858,71.87563184,11.64228593,11.04583176
2021-06-20,20.87492459,68.98054299,10.48662142,10.02694947
2021-06-21,20.89726307,65.90359477,21.64850471,19.84220401
2021-06-22,21.28702618,71.21715514,16.78645955,15.46670574
2021-06-23,20.03679907,73.26238318,32.1432905,28.7517796
2021-06-24,21.11774691,68.61087963,21.45488812,19.35466435
2021-06-25,20.38921382,74.33733384,34.1203227,29.7814085
2021-06-26,21.09479442,76.5495662,24.12594493,22.45347039
2021-06-27,19.37857957,81.44135967,15.75433726,14.99613369
2021-06-28,21.14493895,69.18420638,24.84614353,23.06322161
2021-06-29,21.02160677,71.75281184,9.493807514,9.031705361
2021-06-30,21.15858059,68.96619888,13.51769972,12.72737856
2021-07-01,21.29209125,73.43342205,35.3434551,30.64602359
2021-07-02,21.78114785,73.04211326,21.75898099,20.06546388
2021-07-03,20.46064722,76.12481023,29.61380895,26.67859712
2021-07-04,20.36457551,70.54087153,16.42623967,15.83993238
2021-07-05,19.81527565,77.16650077,24.90754211,23.00375191
2021-07-06,19.79658595,77.17884081,14.52155865,13.89058449
2021-07-07,20.1232,71.64213333,16.70563643,16.07099466
2021-07-08,20.05520958,81.03317365,27.28728868,24.3805622
2021-07-09,19.46796231,82.14837063,20.81860958,19.96423802
2021-07-10,18.7943074,78.31855787,25.21145027,23.47545178
2021-07-11,18.55192453,82.03264151,29.06540755,25.8610566
2021-07-12,18.56140147,89.58075881,18.50151163,17.39614341
2021-07-13,20.17179383,76.05223214,17.33804967,16.18932003
2021-07-14,22.16597896,71.31436084,9.058803245,8.668073022
2021-07-15,21.27686682,76.17671286,23.13417405,21.06215633
2021-07-16,21.78126541,64.60558751,17.10880768,16.39078399
2021-07-17,20.28902256,69.37364662,25.04295489,23.66182331
2021-07-18,20.25923994,72.06766021,21.89096834,20.22997765
2021-07-19,21.31505629,69.68972795,28.4459275,25.47900188
2021-07-20,22.08336506,66.70624286,22.80071592,21.34873572
2021-07-21,21.17472136,70.93401694,22.43172768,19.96665179
2021-07-22,22.85019125,64.49830004,5.468361702,5.213191489
2021-07-23,22.65026094,63.68671216,7.822688907,7.496241961
2021-07-24,22.23914027,55.75961538,12.1463914,11.63450226
2021-07-25,21.81198488,59.47183365,20.49455371,19.50865356
2021-07-26,21.1616242,56.41142516,19.80891946,18.92884769
2021-07-27,21.2064978,60.66921806,25.69368798,23.09957552
2021-07-28,21.32479538,64.07558979,21.98114578,21.04952706
2021-07-29,20.23091419,71.1521251,33.75347495,29.65179559
2021-07-30,20.40278315,68.75334364,20.71998453,19.3021191
2021-07-31,21.26753788,57.87397727,15.01929924,14.25120455
2021-08-01,20.37902736,64.7774696,7.860744681,7.425467325
2021-08-02,21.47488213,60.12486069,14.16276824,12.95451931
2021-08-03,21.22599513,62.55873274,22.32215639,20.75833132
2021-08-04,20.16400336,65.91560135,24.72939445,23.06835576
2021-08-05,21.5253268,64.62712418,25.52680278,23.14653736
2021-08-06,20.72006395,71.7872502,49.63540551,41.33548542
2021-08-07,21.98241881,68.90377006,23.86973881,22.25324627
2021-08-08,21.62413665,72.36761975,24.81819532,22.9069068
2021-08-09,21.42239044,74.98629482,29.95946279,26.69111421
2021-08-10,21.48301812,78.34062254,36.19639906,31.57519087
2021-08-11,20.31678322,82.28364413,33.17500973,29.08907746
2021-08-12,19.61858509,86.65460803,68.50117017,56.23101721
2021-08-13,20.13605168,79.22369802,46.05936187,39.09274233
2021-08-14,19.57274085,79.0896938,24.85016063,22.71684722
2021-08-15,19.92287012,71.21359334,12.66062879,11.93684848
2021-08-16,19.86710577,78.78000775,28.2635155,25.28820543
2021-08-17,21.3127873,71.36552445,19.99171882,18.81345432
2021-08-18,20.60756664,74.06049011,35.95012048,31.51685886
2021-08-19,20.77145733,76.20466989,25.48668275,23.37374347
2021-08-20,22.39934933,69.63115087,23.98626775,21.99221095
2021-08-21,22.46643465,65.63781903,16.16774942,15.4654679
2021-08-22,22.87225434,64.55406551,5.67832114,5.390662303
2021-08-23,24.02673931,55.11911148,10.50879749,9.990530271
2021-08-24,23.98523139,52.82205231,15.26610285,14.26527521
2021-08-25,23.61004823,56.5653537,11.49051406,10.94084337
2021-08-26,23.97368009,53.48013297,22.86631744,20.48255668
2021-08-27,23.92426677,45.42478907,26.67492963,23.55794129
2021-08-28,23.75164577,48.03855799,19.96570086,18.51043461
2021-08-29,24.96705838,46.94492039,32.64940508,29.36121637
2021-08-30,24.02145174,60.22781833,43.81135607,38.32686967
2021-08-31,23.84096762,60.28388607,28.60050702,26.28172777
2021-09-01,23.18771274,60.52503113,22.23036606,20.48036606
2021-09-02,22.58987241,63.86068581,14.77330155,13.93963051
2021-09-03,21.68671875,69.31542969,9.597304688,9.120019531
2021-09-04,21.2769433,70.29928652,20.16081487,18.11145325
2021-09-05,21.6577454,71.07039877,16.17491564,15.15588574
2021-09-06,20.70691824,92.14339623,14.32274617,13.45706159
2021-09-07,21.9051358,70.8148642,19.80202622,18.19229241
2021-09-08,22.4306891,75.7244391,11.21941943,10.72799763
2021-09-09,21.70711482,87.64268891,18.19697191,16.92801077
2021-09-10,21.37198727,83.94802183,13.5837943,12.92178351
2021-09-11,20.95032209,74.77343691,24.59295163,22.01827286
2021-09-12,21.51521607,87.27218503,10.8871552,10.41105599
2021-09-13,23.48211604,85.65044369,11.77642522,11.2448317
2021-09-14,23.53640449,61.49904494,15.62010399,14.83529029
2021-09-15,23.0724152,63.41928893,18.39012658,17.49097591
2021-09-16,23.34675325,66.77444491,26.96396905,24.87222919
2021-09-17,24.08659669,63.93625353,25.59690198,23.37077451
2021-09-18,23.81846812,62.37418351,33.36363142,30.02695179
2021-09-19,24.55192308,52.32437206,19.47568681,18.48463501
2021-09-20,23.30232462,56.88509755,30.87804655,27.21007897
2021-09-21,23.09429348,63.38351449,23.09305946,21.60540172
2021-09-22,23.66374486,67.48473251,17.87348398,16.7951931
2021-09-23,23.43972332,72.08035573,15.59392578,14.80207031
2021-09-24,23.16906698,70.66054975,11.27662032,10.78381228
2021-09-25,23.0196048,62.42243317,13.6212471,12.98182417
2021-09-26,22.97313665,64.57127329,8.942648084,8.559527681
2021-09-27,23.77964315,62.36200324,15.18238384,14.52450505
2021-09-28,23.88228737,67.57857143,16.81134947,15.95526251
2021-09-29,24.5268047,77.75926133,13.1029204,12.53431465
2021-09-30,24.64696017,63.42704403,15.35249351,14.58909091
2021-10-01,24.89256128,75.56335587,10.63488665,10.15478589
2021-10-02,24.56962376,80.9749703,10.61119875,10.13963296
2021-10-03,23.99098893,64.86158839,13.81082984,13.26275219
2021-10-04,24.07209596,73.02592593,22.76103028,21.2508831
2021-10-05,24.60973563,59.42228284,18.44241509,17.3667631
2021-10-06,25.24308008,58.65852156,23.42190457,21.38502674
2021-10-07,24.34625268,59.26937901,23.90663527,21.39182363
2021-10-08,23.94285086,68.2216454,33.38945839,29.61702334
2021-10-09,23.23206681,70.13820459,31.02978279,28.21622807
2021-10-10,23.97093615,73.29016843,22.36479232,21.30336991
2021-10-11,23.76908797,66.76343826,13.25439871,12.66426554
2021-10-12,23.47996032,55.39449405,10.51322437,10.04506686
2021-10-13,22.81678098,63.81508916,20.85709,19.64651439
2021-10-14,24.2011138,68.50905569,17.02327837,16.01813773
2021-10-15,24.61328161,63.38521223,15.74275113,14.73249774
2021-10-16,24.47407889,60.8591244,13.68413119,13.06645526
2021-10-17,24.06415604,63.7222866,16.00921561,14.94650309
2021-10-18,24.1944757,64.74117647,16.63304548,15.58850792
2021-10-19,23.80965795,70.79622736,13.65883208,13.06884211
2021-10-20,22.94977099,75.48248092,19.79612128,18.82950038
2021-10-21,23.13085317,67.59980159,17.69333003,16.32433102
2021-10-22,23.75995556,61.49497778,21.12145731,19.56684399
2021-10-23,24.31315789,60.42252322,18.42106037,17.48916409
2021-10-24,25.14626866,57.68415614,15.14582855,14.50022197
2021-10-25,25.20645161,58.55322581,16.32920381,15.63102153
2021-10-26,25.07517448,60.3051346,16.67246146,15.47982596
2021-10-27,23.66468085,66.68931442,14.37528605,13.68289835
2021-10-28,24.16493576,58.44073876,15.44409871,14.8164324
2021-10-29,23.98063431,61.44228736,19.63036486,18.44135862
2021-10-30,23.90902009,76.70414104,21.21051293,20.14780057
2021-10-31,24.10893338,70.71609549,14.83388675,14.23679507
2021-11-01,24.10858995,62.79794706,19.87455574,18.57847604
2021-11-02,24.29641598,63.97326675,17.45716637,16.58684303
2021-11-03,24.10290607,63.89704203,18.88486262,17.74359772
2021-11-04,24.68025712,59.94981635,25.21964055,23.22364977
2021-11-05,24.99001699,57.81801189,18.67769427,17.70004246
2021-11-06,24.63038314,59.90835249,16.88632184,15.67421456
2021-11-07,25.03301535,52.34388221,12.61793447,12.07458316
2021-11-08,24.48503109,49.93098996,19.02534286,18.02562857
2021-11-09,25.08373272,56.75792627,16.60422828,15.8288586
2021-11-10,24.51833985,81.29626249,17.6620615,16.83544825
2021-11-11,24.76648736,87.0894029,18.505856,17.610272
2021-11-12,24.47232533,86.80933406,18.84457018,17.55992927
2021-11-13,24.66025105,82.40911204,19.5111836,18.47679404
2021-11-14,24.06983391,87.05600618,15.61359381,14.73998066
2021-11-15,24.0904102,92.20088692,20.83321444,19.43764155
2021-11-16,26.32,92.30666667,21.46727321,20.04903949
2021-11-17,NA,NA,21.3586938,20.04205868
2021-11-18,25.05118483,86.44028436,18.23050785,17.2342844
2021-11-19,25.25579365,84.46571429,20.172184,19.09874845
2021-11-20,23.34268657,93.82477612,19.98314736,18.8921893
2021-11-21,NA,NA,13.24270548,12.6691895
2021-11-22,NA,NA,19.80592662,18.62172154
2021-11-23,NA,NA,21.11648255,19.78400354
2021-11-24,27.47099237,84.92366412,18.55354291,17.56305645
2021-11-25,24.68501946,88.93929961,18.19419257,17.30197323
2021-11-26,24.72929381,84.75344377,21.75588748,19.94053642
2021-11-27,23.19057252,89.31389313,13.65919435,13.14016037
2021-11-28,22.71635294,87.63105882,9.173745247,8.859619772
2021-11-29,22.18583633,92.65413669,15.73617117,15.11903153
2021-11-30,22.33058918,93.30064568,17.93473727,17.15357316
2021-12-01,NA,NA,NA,NA
2021-12-02,21.56478579,87.26415883,23.10988002,21.6570579
2021-12-03,21.2595521,87.60009141,25.16755606,23.3690984
2021-12-04,21.21820592,88.06133451,21.0561008,19.79806808
2021-12-05,21.47283582,85.08810235,20.77378574,19.65214682
2021-12-06,21.94321445,81.75761927,25.42461967,23.38320965
2021-12-07,22.97797867,77.13922114,24.59326208,22.88464219
2021-12-08,23.55828741,79.73255617,19.29972446,18.17180161
2021-12-09,23.27271235,80.13327862,20.28762802,18.95454732
2021-12-10,22.84772141,77.38770421,19.81739785,18.71219355
2021-12-11,22.41673137,70.84029503,18.91814829,17.94130435
2021-12-12,22.31324605,72.81116673,16.5063829,15.70310092
2021-12-13,22.03035294,82.10647059,17.44122353,16.53318431
2021-12-14,22.03666962,86.95186005,18.89222025,17.76732238
2021-12-15,22.14197873,88.82441054,19.65229736,18.51732283
2021-12-16,22.08139648,88.56723633,22.36759277,20.6653125
2021-12-17,22.4081153,81.8935255,24.32995561,22.56918775
2021-12-18,22.72189189,84.28849421,18.65654054,17.72882239
2021-12-19,23.13089976,85.72170481,15.96931307,15.2302882
2021-12-20,23.21225279,85.92472055,16.15171109,15.30106191
2021-12-21,21.72998756,93.28411448,13.08757273,12.48571488
2021-12-22,21.14875817,93.36169935,19.64866928,18.51987347
2021-12-23,21.73299389,91.9314053,17.50095684,16.56612378
2021-12-24,22.3067546,89.1361311,17.84523181,16.69989209
2021-12-25,22.24630503,90.54716981,10.08327437,9.659198113
2021-12-26,22.02312095,89.23571156,8.62321633,8.186962991
2021-12-27,22.15968786,85.46003045,10.6431595,10.15840502
2021-12-28,22.08341014,87.7437404,11.22854127,10.73863724
2021-12-29,22.65169195,82.20645663,11.78235614,11.25875583
2021-12-30,23.10055624,79.94066749,10.5703152,10.08647713
2021-12-31,NA,NA,NA,NA
2022-01-01,NA,NA,NA,NA
2022-01-02,NA,NA,NA,NA
