"Date","Temp","Humid","p1","p2"
2020-10-31,NA,NA,NA,NA
2020-11-01,NA,NA,NA,NA
2020-11-02,NA,NA,NA,NA
2020-11-03,NA,NA,NA,NA
2020-11-04,NA,NA,NA,NA
2020-11-05,NA,NA,NA,NA
2020-11-06,NA,NA,NA,NA
2020-11-07,NA,NA,NA,NA
2020-11-08,NA,NA,NA,NA
2020-11-09,NA,NA,NA,NA
2020-11-10,NA,NA,NA,NA
2020-11-11,NA,NA,NA,NA
2020-11-12,NA,NA,NA,NA
2020-11-13,NA,NA,NA,NA
2020-11-14,NA,NA,NA,NA
2020-11-15,NA,NA,NA,NA
2020-11-16,NA,NA,NA,NA
2020-11-17,NA,NA,NA,NA
2020-11-18,NA,NA,NA,NA
2020-11-19,NA,NA,NA,NA
2020-11-20,NA,NA,NA,NA
2020-11-21,NA,NA,NA,NA
2020-11-22,NA,NA,NA,NA
2020-11-23,NA,NA,NA,NA
2020-11-24,NA,NA,NA,NA
2020-11-25,NA,NA,NA,NA
2020-11-26,NA,NA,NA,NA
2020-11-27,NA,NA,NA,NA
2020-11-28,NA,NA,NA,NA
2020-11-29,NA,NA,NA,NA
2020-11-30,NA,NA,NA,NA
2020-12-01,NA,NA,NA,NA
2020-12-02,NA,NA,NA,NA
2020-12-03,NA,NA,NA,NA
2020-12-04,NA,NA,NA,NA
2020-12-05,NA,NA,NA,NA
2020-12-06,NA,NA,NA,NA
2020-12-07,NA,NA,NA,NA
2020-12-08,NA,NA,NA,NA
2020-12-09,19.75752212,80.48053097,17.91288235,16.56838235
2020-12-10,19.40416667,80.91568627,19.99122549,18.41443627
2020-12-11,20.07989691,69.81185567,16.82979381,15.52688144
2020-12-12,19.33582888,79.36185383,23.21789661,20.81964349
2020-12-13,18.8772242,74.83754448,21.52914591,19.48935943
2020-12-14,19.07127469,72.47199282,26.18366248,23.73666068
2020-12-15,19.32208481,72.45106007,37.51930973,32.74576991
2020-12-16,19.34911972,74.80052817,32.50713028,29.1502993
2020-12-17,18.99753521,80.16003521,31.41735915,28.45728873
2020-12-18,18.79207746,77.45669014,36.56723592,32.23737676
2020-12-19,19.28433099,77.57570423,30.16931338,27.61441901
2020-12-20,19.27112676,79.58327465,23.30871479,21.9071831
2020-12-21,19.13163445,79.38717047,35.06251318,31.72769772
2020-12-22,19.20633803,77.40616197,34.20163732,30.55663732
2020-12-23,19.7471831,74.65070423,45.23545775,39.31711268
2020-12-24,19.82934974,77.81054482,42.91688928,37.85439367
2020-12-25,20.07829457,75.77306202,41.87738372,36.82
2020-12-26,19.75975395,75.64499121,60.16905097,54.05799649
2020-12-27,18.72348754,73.05960854,75.17218861,69.79469751
2020-12-28,18.87344961,67.05736434,73.42042636,65.97286822
2020-12-29,18.87996071,70.47367387,71.16611002,61.9189391
2020-12-30,19.97799296,73.64207746,72.42235915,64.05771127
2020-12-31,19.29794521,82.13835616,31.60979522,28.6968942
2021-01-01,NA,NA,NA,NA
2021-01-02,19.57635783,71.96709265,16.8413099,15.55440895
2021-01-03,19.38224956,75.84235501,17.50527241,16.18671353
2021-01-04,19.11287478,73.8308642,27.62631393,25.30638448
2021-01-05,19.09207746,78.81725352,25.2143662,23.44832746
2021-01-06,19.6322695,75.68386525,38.42909574,34.01615248
2021-01-07,19.72727273,74.42067736,45.45520499,39.25529412
2021-01-08,19.81197183,78.35052817,43.93956063,37.72727592
2021-01-09,18.94705882,86.92513369,48.74578571,41.64310714
2021-01-10,17.45520282,91.229806,49.23377425,41.89271605
2021-01-11,18.48998243,86.64710018,45.08502636,38.98239016
2021-01-12,18.17830688,88.01816578,36.60410935,32.80453263
2021-01-13,18.62059859,84.39894366,40.24339789,35.65066901
2021-01-14,18.96859206,78.22545126,45.42258123,39.18785199
2021-01-15,19.45420394,76.62969589,60.32731664,51.03926655
2021-01-16,20.01746032,73.85008818,71.13992945,59.4589418
2021-01-17,20.54126984,74.77830688,78.63920775,67.23332746
2021-01-18,20.10554562,79.80125224,79.48363148,66.68570662
2021-01-19,18.62455243,78.39411765,87.81920716,74.97764706
2021-01-20,19.92377495,62.66696915,90.3928,82.57234545
2021-01-21,19.3528169,75.67183099,89.80489437,80.78568662
2021-01-22,18.55911504,85.04477876,88.5519258,77.95469965
2021-01-23,18.22088496,84.6380531,49.96199647,43.17208481
2021-01-24,19.0894027,77.11252408,16.07792308,14.63255769
2021-01-25,18.90299824,78.46984127,21.95366843,20.12737213
2021-01-26,17.26340782,79.4698324,22.2498324,20.36480447
2021-01-27,19.13922261,65.62897527,24.22395062,21.5156261
2021-01-28,19.45539823,68.63221239,27.02159292,24.43817699
2021-01-29,19.71378092,72.60918728,32.40031746,28.8275485
2021-01-30,19.67074468,73.69166667,24.65446018,22.76780531
2021-01-31,18.27283702,62.14004024,32.61987976,29.3945491
2021-02-01,19.38711111,50.04844444,25.47995546,23.83525612
2021-02-02,21.72813239,50.97895981,52.99191943,45.95298578
2021-02-03,20.20640569,66.57259786,57.1366844,48.98898936
2021-02-04,20.51587302,60.87195767,67.25617284,56.76449735
2021-02-05,20.72249561,64.32179262,86.75966608,77.81905097
2021-02-06,20.69423963,73.41682028,97.98308756,90.72629032
2021-02-07,21.84090909,76.99545455,47.83318182,41.23636364
2021-02-08,17.52808642,93.76604938,29.13287634,26.85080645
2021-02-09,18.20810811,89.7409009,24.80356115,22.63789568
2021-02-10,18.35299296,88.7806338,28.00606327,25.421529
2021-02-11,18.93110721,83.04446397,42.67790861,36.67942004
2021-02-12,19.12733945,88.16788991,37.17014493,32.78369565
2021-02-13,18.71190476,90.84666667,40.40583333,35.28878571
2021-02-14,18.89668874,83.48145695,28.12523026,25.35743421
2021-02-15,18.23558442,88.76285714,31.90772021,28.86212435
2021-02-16,19.38543689,77.99883495,33.69212355,30.15455598
2021-02-17,17.8641604,81.18646617,32.13153465,29.3729703
2021-02-18,16.31548673,83.5659292,40.44369565,36.17811594
2021-02-19,19.19606742,61.91910112,54.00982234,46.44507614
2021-02-20,21.11394495,68.82733945,51.62949033,44.30931459
2021-02-21,20.38320611,76.98721374,55.44733813,47.43395683
2021-02-22,17.6740038,88.19089184,47.12345009,41.72390543
2021-02-23,19.04825046,82.79300184,50.38701754,43.75082456
2021-02-24,19.39324818,79.21459854,52.79163445,45.0956239
2021-02-25,19.64024823,69.10053191,65.70584507,55.32674296
2021-02-26,19.74787234,60.21134752,64.8793838,54.17987676
2021-02-27,20.68938053,49.65876106,60.12623902,51.04123023
2021-02-28,21.21950791,47.58154657,67.22151142,56.36636204
2021-03-01,20.75876106,66.72318584,79.53040493,67.24327465
2021-03-02,19.53786982,71.41499014,74.70681102,61.88883858
2021-03-03,20.18686131,64.96770073,80.0959854,67.40989051
2021-03-04,17.628,79.738,81.08465,67.5205
2021-03-05,NA,NA,NA,NA
2021-03-06,NA,NA,NA,NA
2021-03-07,NA,NA,NA,NA
2021-03-08,21.90925,64.6985,89.77837037,80.74762963
2021-03-09,20.06564195,69.50506329,94.39272242,85.88290036
2021-03-10,19.81269841,63.77797619,93.31507881,86.61033275
2021-03-11,21.10851485,56.57940594,94.97196809,85.19739362
2021-03-12,19.87711712,63.72558559,103.7631634,99.59954306
2021-03-13,20.24864865,62.93333333,105.506162,101.7656338
2021-03-14,20.97667269,59.22513562,94.12823944,86.46890845
2021-03-15,20.7030853,63.53248639,103.2225528,98.8568662
2021-03-16,18.83973635,80.91487759,98.97603908,92.06101243
2021-03-17,19.48948307,75.81265597,109.532588,104.8847535
2021-03-18,20.40922509,69.40498155,140.4439153,139.1815697
2021-03-19,20.35634058,72.72518116,145.0163908,143.8709859
2021-03-20,19.06252285,83.71627057,120.4668838,118.5087148
2021-03-21,18.5682971,84.70271739,103.5397865,97.76775801
2021-03-22,19.1106383,76.50691489,98.07194737,90.46521053
2021-03-23,19.64955437,75.89447415,83.22209507,73.57929577
2021-03-24,19.68975265,68.71024735,78.42912127,69.21202109
2021-03-25,20.52508834,59.97526502,72.8115993,61.24899824
2021-03-26,20.37178131,64.39559083,75.16045694,64.82611599
2021-03-27,21.32367942,60.62750455,88.13878843,80.41529837
2021-03-28,20.96414763,68.26608084,96.19442882,87.76089631
2021-03-29,20.85274336,70.96884956,98.71469965,92.20902827
2021-03-30,19.25132743,82.26672566,67.88342152,57.77784832
2021-03-31,19.8143508,76.43211845,53.59214123,46.05223235
2021-04-01,19.60074906,78.60262172,57.52568345,48.99746403
2021-04-02,20.80403846,73.27557692,57.21961471,49.2869352
2021-04-03,21.46044776,69.50764925,60.46906195,51.07776991
2021-04-04,20.56737968,78.79590018,54.05298932,46.61409253
2021-04-05,19.63292254,81.06443662,57.45980668,49.70251318
2021-04-06,19.41216931,85.3643739,58.56699473,50.36254833
2021-04-07,19.08238434,83.83434164,60.25173145,51.88915194
2021-04-08,19.48729282,83.89410681,54.11856354,46.80178637
2021-04-09,19.0627451,82.62798574,44.4597861,40.4401426
2021-04-10,19.17173524,84.3,53.08848485,46.21163993
2021-04-11,19.06174377,83.42064057,40.09142355,37.28407733
2021-04-12,18.9573975,82.80017825,33.44107206,31.29922671
2021-04-13,19.26666667,84.52383513,41.23176157,37.32007117
2021-04-14,19.98694885,80.75220459,50.07285211,43.56089789
2021-04-15,19.61438721,80.38241563,49.50329225,43.52880282
2021-04-16,19.69121864,80.82867384,49.30973262,43.17001783
2021-04-17,20.07628319,78.4899115,40.6672232,36.72565905
2021-04-18,19.24717314,82.41289753,35.64632042,33.34514085
2021-04-19,19.15687732,82.48141264,38.13112754,35.14005545
2021-04-20,19.01550802,85.68627451,42.78878947,38.85368421
2021-04-21,19.46565295,83.7236136,37.88691901,33.50646127
2021-04-22,18.6486535,88.32405745,15.10178891,14.06874776
2021-04-23,18.45802469,90.10176367,20.78618629,19.16405975
2021-04-24,19.16584507,88.23433099,18.60239016,17.42233743
2021-04-25,18.83,87.70053571,14.59594643,13.51121429
2021-04-26,19.60933099,82.19366197,25.4272232,23.06383128
2021-04-27,19.90123457,83.7643739,24.24510563,22.14242958
2021-04-28,19.2915493,85.32517606,23.94510563,22.18464789
2021-04-29,19.5078712,82.38407871,25.39225403,22.91842576
2021-04-30,20.15352113,79.42887324,19.19151408,17.66448944
2021-05-01,20.29982425,76.0797891,26.25404218,23.69043937
2021-05-02,19.57940141,83.65070423,20.12869947,18.37901582
2021-05-03,19.29619565,86.97155797,18.16446847,16.38735135
2021-05-04,18.79602804,85.00841121,20.10405204,18.24239777
2021-05-05,19.71050119,85.24940334,15.99285714,14.34445055
2021-05-06,19.11345708,84.37842227,23.04567616,20.5097331
2021-05-07,19.80494297,84.08992395,19.77552632,17.83778947
2021-05-08,19.26849057,86.95735849,30.59149123,27.42919298
2021-05-09,18.97931727,86.78493976,16.55369439,15.16740812
2021-05-10,18.19773196,89.61402062,39.51107394,36.20251761
2021-05-11,17.5973306,93.40020534,103.2314337,93.82193548
2021-05-12,17.81781076,92.6619666,103.4300354,94.76644248
2021-05-13,17.6846729,93.60579439,81.29014311,72.39252236
2021-05-14,17.85809353,87.24208633,95.38910211,85.05336268
2021-05-15,18.93710247,81.55035336,99.28978873,90.16764085
2021-05-16,19.34399293,82.8459364,80.90294014,74.23598592
2021-05-17,18.93129496,83.88021583,38.61437722,34.13080071
2021-05-18,19.43283302,80.8934334,18.47732965,16.89108656
2021-05-19,19.02226277,81.90912409,27.23164602,24.15810619
2021-05-20,19.61163636,80.14,46.98162832,41.36047788
2021-05-21,18.92303473,83.3071298,55.42853047,47.19879928
2021-05-22,18.69698582,81.7820922,49.80496479,42.63663732
2021-05-23,18.89330986,83.73978873,29.97755282,27.28191901
2021-05-24,17.92269231,86.57615385,22.36292308,20.53315385
2021-05-25,16.72764977,94.32672811,40.2993578,35.63380734
2021-05-26,16.9617284,85.11234568,35.95888889,31.98964727
2021-05-27,17.34514991,84.22116402,31.82206349,28.09726631
2021-05-28,18.48679577,82.90422535,26.65320423,24.44617958
2021-05-29,18.1749556,87.50195382,35.18882979,30.9195922
2021-05-30,16.8299115,92.1019469,28.36503521,25.94894366
2021-05-31,17.33946903,86.38867257,37.16687943,32.99067376
2021-06-01,16.77005445,83.4430127,26.72206897,24.2845735
2021-06-02,17.44036364,78.12709091,83.91836555,74.11615114
2021-06-03,18.48262548,81.9980695,92.8182807,80.41321053
2021-06-04,17.7571754,87.65444191,92.7590106,80.38715548
2021-06-05,17.68326446,83.1392562,37.46597198,33.337338
2021-06-06,17.45326316,82.05431579,23.35089631,21.54760984
2021-06-07,21.091004185,64.021861925,23.541717925,22.104538665
2021-06-08,17.373394425,79.17395368,39.13053082,34.908181995
2021-06-09,NA,NA,NA,NA
2021-06-10,NA,NA,NA,NA
2021-06-11,NA,NA,NA,NA
2021-06-12,NA,NA,NA,NA
2021-06-13,NA,NA,NA,NA
2021-06-14,NA,NA,NA,NA
2021-06-15,NA,NA,NA,NA
2021-06-16,NA,NA,NA,NA
2021-06-17,21.98539823,59.85353982,64.28150235,54.41262911
2021-06-18,NA,NA,NA,NA
2021-06-19,NA,NA,NA,NA
2021-06-20,NA,NA,NA,NA
2021-06-21,NA,NA,NA,NA
2021-06-22,NA,NA,NA,NA
2021-06-23,NA,NA,NA,NA
2021-06-24,NA,NA,NA,NA
2021-06-25,NA,NA,NA,NA
2021-06-26,NA,NA,NA,NA
2021-06-27,NA,NA,NA,NA
2021-06-28,NA,NA,NA,NA
2021-06-29,NA,NA,NA,NA
2021-06-30,NA,NA,NA,NA
2021-07-01,NA,NA,NA,NA
2021-07-02,NA,NA,NA,NA
2021-07-03,17.29722922,86.05692695,101.5286881,91.50158416
2021-07-04,16.85258467,80.72139037,98.41621479,85.08485915
2021-07-05,15.61845878,88.85949821,108.1678723,96.0139539
2021-07-06,16.26825688,86.23522936,103.2625841,89.46046018
2021-07-07,16.64800759,81.2772296,99.03801406,86.27231986
2021-07-08,15.46548043,92.02615658,106.3295062,93.73749559
2021-07-09,15.78268551,90.5630742,96.37646127,81.38098592
2021-07-10,15.08,88.06892857,102.0565669,88.84088028
2021-07-11,15.24653641,88.81687389,103.0015141,90.01755282
2021-07-12,14.43237925,95.91037567,97.67757042,82.41179577
2021-07-13,17.0678508,81.97371226,92.82380282,79.95931338
2021-07-14,17.84113475,81.38599291,83.42429329,69.62696113
2021-07-15,16.28716578,89.91265597,90.61713523,76.64578292
2021-07-16,17.70529101,74.98677249,87.07123457,72.55349206
2021-07-17,16.10777385,82.42650177,93.87402116,78.19035273
2021-07-18,16.41511424,83.80685413,92.48864675,77.69256591
2021-07-19,17.57251773,79.71382979,98.16948854,86.78901235
2021-07-20,17.65563771,79.93160813,103.1052993,92.00008803
2021-07-21,16.62142857,83.6492674,100.58041,88.02083779
2021-07-22,18.3740675,74.53587922,37.31624113,31.60115248
2021-07-23,18.13386243,77.87001764,19.72086268,17.64378521
2021-07-24,18.02932862,68.04328622,22.25061728,19.49398589
2021-07-25,16.80457746,75.70299296,35.0525,31.23830986
2021-07-26,14.31204188,79.44397906,32.0991623,29.03455497
2021-07-27,NA,NA,NA,NA
2021-07-28,NA,NA,NA,NA
2021-07-29,NA,NA,NA,NA
2021-07-30,NA,NA,NA,NA
2021-07-31,NA,NA,NA,NA
2021-08-01,NA,NA,NA,NA
2021-08-02,NA,NA,NA,NA
2021-08-03,NA,NA,NA,NA
2021-08-04,NA,NA,NA,NA
2021-08-05,NA,NA,NA,NA
2021-08-06,16.23901099,87.34065934,45.32061404,39.42232456
2021-08-07,17.92073733,81.11175115,34.30842932,30.74027923
2021-08-08,17.52927461,84.82590674,43.11791304,37.20563478
2021-08-09,17.27150538,86.85752688,46.83972973,39.75654886
2021-08-10,17.13980392,85.01529412,44.4908156,38.2762766
2021-08-11,15.32338858,94.91694291,56.45942004,47.44047452
2021-08-12,15.02163636,94.86618182,72.32734622,59.50660808
2021-08-13,15.23761302,91.65316456,73.34172232,59.79179262
2021-08-14,15.58253119,89.94705882,49.10318662,41.67709507
2021-08-15,16.29188713,80.43104056,24.15010545,21.37711775
2021-08-16,15.40337478,89.8973357,45.56753521,39.0034507
2021-08-17,16.86895944,80.68536155,29.29471831,26.31619718
2021-08-18,16.42727273,84.58090909,45.94363796,39.41514938
2021-08-19,16.92362637,84.87362637,31.32414894,28.46475177
2021-08-20,17.50459559,82.52794118,34.02805996,30.23693122
2021-08-21,18.49261261,76.35351351,27.12451499,24.4933157
2021-08-22,18.65711744,74.47633452,10.3769258,9.388586572
2021-08-23,18.22688172,63.97598566,14.22089947,12.87070547
2021-08-24,17.99223827,67.01750903,19.35651408,17.37082746
2021-08-25,18.03116883,72.34601113,22.36012346,20.0919224
2021-08-26,17.53198459,64.50732177,26.77643116,23.80298913
2021-08-27,18.6247331,56.71814947,25.18177504,22.30996485
2021-08-28,19.75391459,56.44145907,28.13484155,25.22149648
2021-08-29,20.81369369,52.99693694,38.3781162,34.15716549
2021-08-30,19.11855856,74.86468468,60.37947276,50.1183304
2021-08-31,19.27915129,76.46107011,68.56253521,57.88394366
2021-09-01,18.02107209,79.86192237,40.28777193,34.81638596
2021-09-02,18.00759494,79.73905967,26.31321617,23.75919156
2021-09-03,16.59872958,86.65970962,30.01324373,26.22327957
2021-09-04,16.76572935,86.87135325,39.73128295,33.83481547
2021-09-05,17.49292035,79.44867257,31.92886726,28.03309735
2021-09-06,17.39207207,83.33765766,31.3713884,27.48188049
2021-09-07,16.41222628,87.30456204,32.26639719,28.20889279
2021-09-08,18.56613475,77.76968085,25.15858156,22.74792553
2021-09-09,17.4681338,85.69137324,34.2503169,30.20517606
2021-09-10,16.73738977,82.50828924,31.59320988,27.61065256
2021-09-11,15.76067019,82.01569665,40.02266314,34.31190476
2021-09-12,17.54604569,74.94024605,19.65040422,17.85325132
2021-09-13,18.40405644,75.20458554,28.625097,25.84234568
2021-09-14,18.112749,77.48207171,26.5239243,24.31007968
2021-09-15,19.09663717,75.4619469,34.73913274,30.63612389
2021-09-16,18.94982332,78.94081272,42.12538053,36.25327434
2021-09-17,19.73237925,78.22665474,47.45044723,40.43953488
2021-09-18,19.24389381,79.34831858,37.99684956,33.51730973
2021-09-19,19.64849558,61.1739823,33.96957522,30.31352212
2021-09-20,18.67882562,71.10124555,46.22336879,39.16039007
2021-09-21,17.88244681,81.26400709,44.04817376,37.96554965
2021-09-22,18.58300885,76.50920354,32.32516814,28.66506195
2021-09-23,17.72849462,81.84677419,28.53084229,25.77442652
2021-09-24,18.1057554,77.50431655,30.06500885,27.11430088
2021-09-25,17.92874743,77.51930185,25.20143145,22.84830645
2021-09-26,18.70785714,75.53107143,16.22170213,15.01202128
2021-09-27,20.19691517,67.51542416,24.84992308,22.85461538
2021-09-28,NA,NA,NA,NA
2021-09-29,NA,NA,NA,NA
2021-09-30,NA,NA,NA,NA
2021-10-01,NA,NA,NA,NA
2021-10-02,NA,NA,NA,NA
2021-10-03,NA,NA,NA,NA
2021-10-04,NA,NA,NA,NA
2021-10-05,21.50971867,61.90537084,28.8760241,25.87354217
2021-10-06,20.14803571,67.10910714,26.39813051,23.67068783
2021-10-07,19.846,67.80072727,34.06067736,29.70199643
2021-10-08,19.39021739,80.3067029,52.88314947,44.65482206
2021-10-09,18.02701031,87.15896907,52.52213262,44.79198925
2021-10-10,19.65652952,80.65527728,38.54558719,34.48567616
2021-10-11,18.91464738,76.67974684,29.43998208,26.7544086
2021-10-12,19.60179856,64.54892086,20.34062278,18.62320285
2021-10-13,17.81209964,80.82224199,39.38408526,33.98664298
2021-10-14,19.61196429,72.76696429,22.76354204,20.76973166
2021-10-15,19.83712256,71.40213144,19.93159574,18.10751773
2021-10-16,20.29770318,70.9680212,19.37757951,17.59118375
2021-10-17,19.76484099,77.10759717,18.8284629,17.11756184
2021-10-18,19.57026549,76.81327434,22.31877876,20.36513274
2021-10-19,18.57292035,84.8359292,28.29538869,25.20266784
2021-10-20,17.58535714,90.96625,25.46146384,23.28716049
2021-10-21,18.1383659,82.41012433,27.38216312,24.35406028
2021-10-22,19.3450805,75.41610018,22.92122558,20.73687389
2021-10-23,20.2879646,70.79575221,20.99175532,19.27248227
2021-10-24,20.51278863,71.18987567,14.34817699,13.18049558
2021-10-25,20.28548387,69.47275986,19.03857143,17.301875
2021-10-26,19.97688172,73.31810036,18.98617438,17.30720641
2021-10-27,18.67638376,81.84372694,19.43292818,17.78368324
2021-10-28,19.29589552,66.78041045,23.60298701,21.27046382
2021-10-29,19.6956044,71.95347985,24.63581522,22.45405797
2021-10-30,18.66561265,85.64545455,64.31220459,55.13606702
2021-10-31,19.28571429,80.09308036,88.09242531,73.1899297
2021-11-01,19.28823529,77.99084967,27.15395221,23.99411765
2021-11-02,21.47373737,70.01616162,23.90556757,21.80063063
2021-11-03,21.03142857,70.76571429,21.33537801,19.28132302
2021-11-04,22.7007874,59.62677165,23.37179795,21.15933219
2021-11-05,20.94125874,68.04055944,24.4861578,22.19782161
2021-11-06,21.31231884,64.85072464,32.08222031,28.28024096
2021-11-07,21.22285714,60.55885714,23.26491135,21.27730496
2021-11-08,22.39325843,51.41011236,30.9430192,27.76938918
2021-11-09,21.68064516,59.32741935,52.37203509,45.36540351
2021-11-10,20.12891566,78.78313253,51.21343053,45.43334477
2021-11-11,17.31875,94.39791667,45.67692308,41.5850641
2021-11-12,NA,NA,NA,NA
2021-11-13,NA,NA,NA,NA
2021-11-14,NA,NA,NA,NA
2021-11-15,NA,NA,NA,NA
2021-11-16,21.01395349,73.91317829,25.49443038,23.15303797
2021-11-17,18.83214286,86.97857143,23.83928571,21.61607143
2021-11-18,NA,NA,NA,NA
2021-11-19,NA,NA,NA,NA
2021-11-20,NA,NA,NA,NA
2021-11-21,20.29622093,70.32616279,16.30476064,14.94635638
2021-11-22,19.52604857,76.42207506,17.87678508,16.23301954
2021-11-23,20.42656904,67.16359833,20.83646127,18.90153169
2021-11-24,21.19506726,67.69461883,21.37884007,19.46319859
2021-11-25,20.95673759,70.97423168,20.84079086,18.88760984
2021-11-26,19.22477273,82.72272727,20.95571429,19.05795414
2021-11-27,18.18655098,87.34772234,19.18801406,17.51915641
2021-11-28,15.80909091,99.88181818,1.879166667,1.633333333
2021-11-29,18.43616505,90.48834951,16.02915254,14.71641646
2021-11-30,17.68983666,88.49673321,14.1963879,12.97870107
2021-12-01,18.44205776,80.1900722,21.72660746,19.50683837
2021-12-02,17.17413479,94.50327869,25.52327402,23.13790036
2021-12-03,16.44107807,96.38011152,31.67438078,27.83950092
2021-12-04,17.20166976,94.22133581,21.95658716,20.00214679
2021-12-05,17.37732342,91.45947955,19.6530292,17.57087591
2021-12-06,17.72655678,89.77307692,24.31144128,21.70672598
2021-12-07,18.53074074,85.74351852,30.9224552,27.64130824
2021-12-08,19.075,87.025,22.83103571,20.52246429
2021-12-09,18.7443038,87.33869801,19.71338104,17.6806619
2021-12-10,17.95274725,88.02271062,19.29003546,17.39632979
2021-12-11,17.67725322,81.87596567,18.96308378,17.04112299
2021-12-12,17.26559633,85.23876147,19.47054674,17.310194
2021-12-13,17.92900232,88.63085847,19.24559615,17.05205769
2021-12-14,17.81102804,91.64336449,19.05318264,17.01233273
2021-12-15,17.5030303,93.93731061,19.19572711,17.10513465
2021-12-16,17.54425887,92.05344468,17.79674589,15.82645338
2021-12-17,17.90554371,88.02643923,27.31207721,23.98477941
2021-12-18,19.00635294,87.31223529,20.27497354,18.10042328
2021-12-19,19.16725,89.16275,15.64914132,13.93552773
2021-12-20,18.94574209,90.27761557,14.07839223,12.76091873
2021-12-21,16.41353383,98.72330827,12.66276923,11.52767308
2021-12-22,16.81327801,96.67323651,12.80686486,11.71052252
2021-12-23,17.61119843,94.15520629,14.01761079,12.63028902
2021-12-24,18.15067179,91.12284069,19.02049713,17.09965583
2021-12-25,18.03622351,92.80096339,11.73235622,10.57660482
2021-12-26,17.67586207,93.55651341,9.361512456,8.353505338
2021-12-27,18.08874046,88.87080153,12.67818021,11.34275618
2021-12-28,18.40618956,87.29980658,13.52095745,12.28210993
2021-12-29,19.10881801,79.0424015,16.20819964,14.70445633
2021-12-30,18.9563964,81.22738739,17.35352941,15.71044563
2021-12-31,18.5972,83.2224,16.13295019,14.55413793
2022-01-01,19.66046065,78.64952015,16.64592527,15.23129893
2022-01-02,19.48484252,79.26456693,13.37149201,12.0374778
2022-01-03,18.72226488,75.72072937,14.61003552,13.17426288
2022-01-04,19.23664717,70.52592593,18.20319266,16.37889908
2022-01-05,19.06938326,80.34801762,21.94834813,19.76642984
2022-01-06,19.36128266,82.25486936,18.17446237,16.33887097
2022-01-07,19.52010444,82.1462141,16.55502646,14.90044092
2022-01-08,19.42783505,77.55515464,18.03339789,16.12149648
2022-01-09,18.92488263,80.79530516,15.17281416,13.47053097
2022-01-10,18.98658824,77.93035294,17.70967619,15.84177143
2022-01-11,17.03316327,83.40892857,16.71355895,14.90519651
2022-01-12,18.23396675,76.195962,17.10471326,15.42894265
2022-01-13,19.36345382,62.53694779,14.83684022,13.57220826
2022-01-14,20.1379902,63.32622549,30.23927046,26.13051601
2022-01-15,17.50909091,86.39008264,57.4642663,48.70076087
2022-01-16,20.25913043,77.18891304,18.93224599,17.27329768
2022-01-17,17.80680272,88.65464853,12.91623352,11.74077213
2022-01-18,18.39004975,81.47910448,32.67866548,29.04097865
2022-01-19,18.70258621,77.51465517,23.6209292,21.49028761
2022-01-20,20.14435798,77.71420233,19.92546429,18.18826786
2022-01-21,18.3389313,88.73664122,21.15373866,19.50054446
2022-01-22,18.31996234,85.68286252,21.40904159,19.2364557
2022-01-23,18.91549296,72.83199195,24.82067151,22.42780399
2022-01-24,19.49555556,76.12828283,35.65603978,31.54958409
2022-01-25,19.33176692,72.44774436,26.00824593,23.86339964
2022-01-26,18.73226453,70.64448898,68.50626394,57.57198885
2022-01-27,18.88113949,75.64184676,66.34143113,55.97706619
2022-01-28,20.4160804,67.78693467,63.43202487,53.89316163
2022-01-29,19.88938547,77.34916201,67.15577739,56.65466431
2022-01-30,19.51883117,77.07251082,65.5429682,55.69408127
2022-01-31,19.21325052,80.90393375,67.9522695,57.60913121
2022-02-01,20.26266968,76.83710407,64.27067857,54.52633929
2022-02-02,19.78131579,79.44631579,58.37586716,49.72429889
2022-02-03,18.82727273,88.69844156,71.50317254,59.8854731
2022-02-04,19.96317992,77.18179916,82.21694291,67.87548803
2022-02-05,20.94785714,64.35142857,72.35457143,60.32685714
2022-02-06,20.81485149,72.73985149,75.51824156,62.75955595
2022-02-07,19.71913876,74.52822967,86.67086614,72.61015748
2022-02-08,NA,NA,NA,NA
2022-02-09,NA,NA,NA,NA
2022-02-10,NA,NA,NA,NA
2022-02-11,NA,NA,NA,NA
2022-02-12,NA,NA,NA,NA
2022-02-13,NA,NA,NA,NA
2022-02-14,NA,NA,NA,NA
2022-02-15,NA,NA,NA,NA
2022-02-16,NA,NA,NA,NA
2022-02-17,NA,NA,NA,NA
2022-02-18,NA,NA,NA,NA
2022-02-19,NA,NA,NA,NA
2022-02-20,NA,NA,NA,NA
2022-02-21,NA,NA,NA,NA
2022-02-22,NA,NA,NA,NA
2022-02-23,NA,NA,NA,NA
2022-02-24,18.92526316,90.44947368,92.53354839,77.59183871
2022-02-25,19.20454545,83.75314685,93.30764808,79.24635889
2022-02-26,20.9805,68.15625,89.78769504,75.21716312
2022-02-27,20.88466019,64.7784466,88.28751323,73.55763668
2022-02-28,20.54237288,73.18538136,90.00135325,75.63483304
2022-03-01,20.0221172,75.42325142,89.60132509,74.6869258
2022-03-02,19.62046332,71.59517375,91.45778761,76.36575221
2022-03-03,17.88082902,60.78549223,89.96132701,74.11331754
2022-03-04,NA,NA,NA,NA
2022-03-05,NA,NA,NA,NA
2022-03-06,NA,NA,NA,NA
2022-03-07,NA,NA,NA,NA
2022-03-08,NA,NA,NA,NA
2022-03-09,NA,NA,NA,NA
2022-03-10,NA,NA,NA,NA
