Date,location,humidity,P1,P2,temperature
23/03/2019,27,73.32130282,5.749508772,4.214701754,24.85017606
23/03/2019,29,67.80923345,19.90364747,8.904712042,23.42317073
23/03/2019,30,60.37537879,17.52644366,5.512411972,24.71893939
23/03/2019,31,47.1335097,12.33431858,4.909946903,25.21499118
23/03/2019,34,97.20124069,17.69202469,8.28691358,21.60868486
23/03/2019,40,NA,2.769755672,1.365270506,NA
23/03/2019,46,55.08571429,NA,NA,27.29817629
23/03/2019,59,54.26707531,41.55931699,9.201943958,25.02504378
23/03/2019,60,39.88676471,21.44358763,7.136556701,27.48172269
23/03/2019,61,53.54066815,35.04722873,9.887271099,25.46974584
23/03/2019,62,42.37073171,11.84422877,5.005112652,28.72909408
24/03/2019,18,48.15,19.095,7.725138889,25.13529412
24/03/2019,27,72.07055749,7.288101045,4.942334495,24.9630662
24/03/2019,29,64.47008696,15.65339721,6.771132404,23.63147826
24/03/2019,30,55.14860335,15.40241623,5.233315697,25.04357542
24/03/2019,31,44.7647986,10.93891608,4.942937063,25.2647986
24/03/2019,34,91.74376368,18.98980176,9.059537445,22.05317287
24/03/2019,40,NA,2.324581882,1.231777003,NA
24/03/2019,46,57.60095969,NA,NA,25.32859885
24/03/2019,59,53.75456204,29.83313869,7.538321168,24.79762774
24/03/2019,60,40.29149888,14.25973451,5.514469027,26.82706935
24/03/2019,61,52.88994772,12.70638521,3.594042559,25.0155372
24/03/2019,62,53.47712177,10.67265683,5.97202952,25.70922509
25/03/2019,18,43.13421053,28.93547009,11.55820513,25.53026316
25/03/2019,27,66.86458333,6.894790941,4.934337979,25.4078125
25/03/2019,29,59.66108202,18.21951049,7.485472028,24.16910995
25/03/2019,30,51.32322097,19.46164894,6.371666667,25.55805243
25/03/2019,31,38.88812057,13.82627866,5.429047619,27.34308511
25/03/2019,34,90.01444201,18.58742857,8.384571429,22.93129103
25/03/2019,40,NA,3.284031414,1.618848168,NA
25/03/2019,46,52.83773913,NA,NA,25.79182609
25/03/2019,59,47.8507799,56.8102253,9.459636049,25.85355286
25/03/2019,60,35.39917526,22.6423299,5.97257732,27.91628866
25/03/2019,61,48.66573133,30.91725735,7.619398066,25.63518323
25/03/2019,62,36.76795096,13.28616462,4.627408056,29.92049037
26/03/2019,18,43.34444444,33.75775281,12.91337079,25.86222222
26/03/2019,27,64.45451389,6.722131716,4.906464471,25.72465278
26/03/2019,29,56.22797203,16.76208406,6.745901926,24.77604895
26/03/2019,30,49.98077634,18.27202465,5.882077465,26.05323475
26/03/2019,31,36.11580817,12.59975352,5.171021127,28.78046181
26/03/2019,34,91.30573951,17.84838496,8.280132743,23.30573951
26/03/2019,40,NA,3.347962963,1.670740741,NA
26/03/2019,41,43.04,NA,NA,24.9
26/03/2019,46,53.50725664,NA,NA,25.87345133
26/03/2019,59,47.8256993,72.21754355,9.790749129,26.4527972
26/03/2019,60,35.10916667,22.59101449,5.004078675,28.72333333
26/03/2019,61,47.80295924,27.31004411,6.437624147,26.32824279
26/03/2019,62,35.24626087,12.44036585,4.876533101,31.516
27/03/2019,18,48.92631579,24.94105769,9.31,25.40175439
27/03/2019,27,77.88041594,6.68653913,4.941373913,24.55840555
27/03/2019,29,68.4979021,13.95336842,6.052157895,24.16608392
27/03/2019,30,60.07232472,19.0172134,6.194567901,25.02583026
27/03/2019,31,50.34452424,11.64403197,4.760373002,24.95152603
27/03/2019,34,99.79508929,14.08918919,6.652545045,22.25022321
27/03/2019,40,NA,3.53510989,2.032673993,NA
27/03/2019,41,51.88854962,NA,NA,24.52977099
27/03/2019,46,62.41777379,NA,NA,25.33070018
27/03/2019,59,52.49809028,70.94086655,10.27795494,25.6515625
27/03/2019,60,39.55204082,19.90512146,5.105708502,27.56306122
27/03/2019,61,53.29643383,52.88889357,17.07021644,25.32047205
27/03/2019,62,44.54852686,11.87916667,4.282239583,27.9797227
28/03/2019,18,57.91960784,18.82211111,8.489,24.05686275
28/03/2019,27,82.27556326,5.500987868,4.538388215,23.63968804
28/03/2019,29,77.16076642,10.81308394,5.406861314,22.59744526
28/03/2019,30,68.1293279,11.16678846,4.577076923,23.59633401
28/03/2019,31,52.11189591,7.946003717,4.083011152,24.76078067
28/03/2019,34,99.9,11.72229258,6.8619869,20.37913043
28/03/2019,40,NA,2.373061224,1.154025974,NA
28/03/2019,41,65.96065574,NA,NA,21.61311475
28/03/2019,46,71.2115993,NA,NA,24.08172232
28/03/2019,59,62.17604167,44.25638408,8.744653979,23.82673611
28/03/2019,60,44.00807453,17.66034908,6.087166324,26.80600414
28/03/2019,61,59.91907756,16.91157937,4.190899156,24.49858013
28/03/2019,62,48.46258741,9.937115385,5.321695804,27.33986014
29/03/2019,18,61.84285714,22.75345679,9.915061728,23.62857143
29/03/2019,27,79.02461005,5.83067591,4.420381282,24.76897747
29/03/2019,29,72.60313043,12.46452962,5.740905923,23.69895652
29/03/2019,30,62.63013183,13.23126984,4.897989418,25.04218456
29/03/2019,31,47.85501931,8.846380952,4.248495238,26.12934363
29/03/2019,34,99.03986784,15.60077605,8.877073171,21.75198238
29/03/2019,40,NA,2.137130977,1.185592516,NA
29/03/2019,41,61.78658537,NA,NA,23.13414634
29/03/2019,46,65.50792254,NA,NA,25.05211268
29/03/2019,59,54.75426087,45.23453287,9.468702422,25.40869565
29/03/2019,60,39.50512821,20.21710921,6.104882227,28.26260684
29/03/2019,61,54.32397943,20.21581346,5.080294722,25.78255369
29/03/2019,62,49.71038961,11.15750649,5.795714286,27.55662338
30/03/2019,6,NA,11.5495614,6.703859649,NA
30/03/2019,7,43.25,13.6025,6.6625,28.44
30/03/2019,18,47.37246377,26.37626087,11.07895652,26.06231884
30/03/2019,27,73.64038128,6.488197574,4.767435009,24.96135182
30/03/2019,29,65.47526132,15.74337413,8.100839161,24.16533101
30/03/2019,30,56.55169173,16.65289242,6.568077601,25.38421053
30/03/2019,31,46.05009634,11.28554264,5.869166667,25.31406551
30/03/2019,34,96.18476821,18.44739514,10.24518764,22.04370861
30/03/2019,40,NA,2.42576699,1.472038835,NA
30/03/2019,41,53.52857143,NA,NA,24.92678571
30/03/2019,46,60.30515971,NA,NA,25.75552826
30/03/2019,59,53.34825175,35.90731707,10.2183101,25.54947552
30/03/2019,60,38.81014199,18.26561616,7.618969697,27.97728195
30/03/2019,61,52.42571647,20.79853567,6.711584966,25.94466092
30/03/2019,62,42.75636998,10.93816754,5.659371728,28.57137871
31/03/2019,18,33.51153846,23.12952381,8.732619048,29.48076923
31/03/2019,27,75.00069808,9.984851658,6.912006981,25.03595113
31/03/2019,29,66.87132867,16.56646235,9.485499124,24.39493007
31/03/2019,30,57.97267658,18.65248227,8.190797872,25.68959108
31/03/2019,31,46.60869565,13.20441606,7.246313869,25.55742754
31/03/2019,34,97.12249443,20.13128319,11.77553097,22.29844098
31/03/2019,40,NA,3.178310105,1.701062718,NA
31/03/2019,41,47.17681818,NA,NA,25.60272727
31/03/2019,59,51.47234783,31.08686851,10.74868512,25.93530435
31/03/2019,60,38.80247191,16.37367033,8.266681319,27.92089888
31/03/2019,61,51.42841808,16.501468,6.1464772,26.27961811
31/03/2019,62,38.5849345,11.13107456,6.159583333,30.61877729
01/04/2019,18,48.28058252,32.50131944,13.63479167,28.33786408
01/04/2019,27,83.28661417,6.49007874,5.28847769,22.50104987
01/04/2019,29,74.23368421,20.10750663,11.66440318,22.66605263
01/04/2019,30,59.03823529,21.30234568,9.201199295,25.34025735
01/04/2019,31,50.6670412,16.34232342,8.667026022,24.66535581
01/04/2019,34,99.51681223,21.71526087,12.3956087,22.19257642
01/04/2019,40,NA,3.580607735,2.029668508,NA
01/04/2019,41,48.1425,NA,NA,25.1625
01/04/2019,46,55.52329843,NA,NA,25.96884817
01/04/2019,59,52.44942085,42.82402672,12.54093511,25.91351351
01/04/2019,60,39.211875,21.07027027,9.563471933,27.78979167
01/04/2019,61,52.40350021,28.17882703,9.775052636,25.65641972
01/04/2019,62,41.97784091,14.39024621,7.968958333,28.68503788
02/04/2019,18,43.42522523,30.84616541,14.25969925,28.61621622
02/04/2019,27,67.14181034,6.466853448,4.699267241,25.95323276
02/04/2019,29,64.24017391,18.32482578,9.566114983,24.37930435
02/04/2019,30,56.23973635,22.2820708,9.654849558,25.50169492
02/04/2019,31,45.69314587,14.45984238,7.6517338,25.38629174
02/04/2019,34,97.57696629,20.38800373,11.19104478,22.36329588
02/04/2019,40,NA,3.348728653,1.82398482,NA
02/04/2019,41,44.07209302,NA,NA,25.10077519
02/04/2019,46,60.16917563,NA,NA,25.09623656
02/04/2019,59,52.18757396,48.54865497,12.80461988,23.24792899
02/04/2019,60,37.78893443,23.08780041,8.337535642,27.94733607
02/04/2019,61,50.872784,23.92560808,6.85715844,25.65729509
02/04/2019,62,41.90403023,11.79869674,6.293533835,29.17002519
03/04/2019,18,51.74615385,28.85803279,12.47147541,25.06410256
03/04/2019,27,77.27118056,6.666267361,4.970121528,24.80677083
03/04/2019,29,68.96956522,15.78619546,7.310924956,24.4986087
03/04/2019,30,60.65517891,18.26298401,6.51982238,25.1047081
03/04/2019,31,48.31868327,12.86077465,5.963397887,25.6044484
03/04/2019,34,96.96094571,17.34155323,8.684240838,22.31908932
03/04/2019,40,NA,3.028831858,1.604973451,NA
03/04/2019,41,47.29074074,NA,NA,24.80833333
03/04/2019,46,63.39946996,NA,NA,25.17208481
03/04/2019,59,54.256,48.58229167,9.812552083,25.93982609
03/04/2019,60,39.9102459,19.8995935,6.383252033,28.06905738
03/04/2019,61,54.08640544,30.93187359,8.296135363,25.69644058
03/04/2019,62,30.88577406,10.00576763,4.090165975,34.4376569
04/04/2019,18,37.81927711,26.98061224,7.526734694,30.86144578
04/04/2019,27,85.20191304,6.215958188,4.732299652,23.91530435
04/04/2019,29,77.89055944,13.27792982,5.923719298,23.71975524
04/04/2019,30,70.16093458,14.49950617,4.771375661,23.95626168
04/04/2019,31,58.94085258,10.17355634,4.386602113,23.53374778
04/04/2019,34,99.65940246,10.66643979,5.344485166,21.73163445
04/04/2019,40,NA,2.268599291,1.318404255,NA
04/04/2019,41,49.81761905,NA,NA,25.31261905
04/04/2019,46,72.09532872,NA,NA,24.3216263
04/04/2019,59,61.93333333,34.85757366,6.676117851,24.99754386
04/04/2019,60,45.7894958,16.34635246,4.016209016,27.11554622
04/04/2019,61,62.76223434,39.55111889,11.75932777,24.89546659
04/04/2019,62,46.91048593,8.552982005,2.927917738,27.63375959
05/04/2019,6,NA,8.132444444,4.66415873,NA
05/04/2019,18,49.47105263,19.4012963,7.019444444,29.13684211
05/04/2019,27,86.47996516,4.938031359,4.20728223,23.35574913
05/04/2019,29,78.73892857,9.817119266,4.650550459,23.27660714
05/04/2019,30,74.63283582,10.74996466,4.06139576,23.40261194
05/04/2019,31,56.5090106,7.598038529,3.600683012,23.98639576
05/04/2019,34,99.88956835,9.353566308,5.383064516,20.89514388
05/04/2019,40,NA,1.719349736,1.006906854,NA
05/04/2019,41,63.16153846,NA,NA,23.49529915
05/04/2019,46,77.51689895,NA,NA,23.61707317
05/04/2019,59,61.17919847,34.90436673,6.615444234,24.52480916
05/04/2019,60,44.36021505,17.11027719,4.481044776,26.89419355
05/04/2019,61,61.21801811,22.46601851,5.537788409,24.3661151
05/04/2019,62,49.17110266,8.957305503,3.782903226,27.8581749
06/04/2019,6,NA,6.874539683,3.840222222,NA
06/04/2019,18,41.60757576,24.52893939,7.673787879,29.09090909
06/04/2019,27,80.98333333,5.954716312,4.766507092,23.60141844
06/04/2019,29,72.67783688,10.92937833,5.413730018,23.36507092
06/04/2019,30,66.37746741,12.71208259,4.605655296,24.06648045
06/04/2019,31,53.64412811,9.027754011,4.121229947,23.93327402
06/04/2019,34,99.70550622,9.486269982,5.154280639,21.33410302
06/04/2019,40,NA,2.000248227,1.176294326,NA
06/04/2019,41,46.77954545,NA,NA,26.15511364
06/04/2019,46,69.25231317,NA,NA,24.11992883
06/04/2019,59,56.29059233,26.57298611,5.693420139,24.88188153
06/04/2019,60,41.50082645,12.00865702,3.714524793,27.25103306
06/04/2019,61,56.81150738,18.5831312,4.84086678,24.96189051
06/04/2019,62,45.5228223,7.828732639,3.267222222,27.60574913
07/04/2019,18,60.00526316,17.98954545,8.965909091,25.39473684
07/04/2019,27,82.59464286,5.496011905,4.546011905,24.51309524
07/04/2019,29,73.36479129,11.02085299,5.597785844,23.4907441
07/04/2019,30,65.70359848,12.19583636,4.801963636,24.44299242
07/04/2019,31,51.39266547,8.539534884,4.379660107,24.82522361
07/04/2019,34,99.89963768,13.20021622,7.072522523,21.52083333
07/04/2019,40,NA,2.061511194,1.195018657,NA
07/04/2019,41,45.95162338,NA,NA,26.20909091
07/04/2019,46,67.69890909,NA,NA,24.37109091
07/04/2019,59,55.20403509,20.63230503,5.539740035,25.18017544
07/04/2019,60,40.67702703,10.42405702,3.952368421,27.46148649
07/04/2019,61,55.28961182,10.19758513,2.950713813,24.98854788
07/04/2019,62,49.13203883,7.609451613,3.582451613,27.26375405
08/04/2019,18,35.45614035,24.40007634,8.27778626,32.54122807
08/04/2019,29,61.1320922,14.25300178,6.393943162,24.58457447
08/04/2019,30,55.67323136,16.83003584,5.941451613,25.31931166
08/04/2019,31,40.12568306,12.12983725,5.372929476,26.8852459
08/04/2019,34,94.1942959,13.93386121,7.320088968,22.58181818
08/04/2019,40,NA,2.662518797,1.428364662,NA
08/04/2019,41,38.43956044,NA,NA,25.71428571
08/04/2019,46,66.27785016,NA,NA,22.90488599
08/04/2019,59,45.46313043,52.6934083,10.47247405,26.52904348
08/04/2019,60,33.80432802,23.64736142,7.062261641,27.86150342
08/04/2019,61,46.60661664,30.49263682,8.195481398,25.85997464
08/04/2019,62,29.15517241,9.922965517,3.457,34.48586207
09/04/2019,18,46.82933333,21.96510417,7.842291667,27.24533333
09/04/2019,29,69.01853832,15.33507143,5.734071429,24.43048128
09/04/2019,30,63.55805169,18.29395085,6.611852552,24.7749503
09/04/2019,31,46.65714286,12.00307971,5.341757246,26.3018315
09/04/2019,34,99.73695652,12.54956443,6.129782214,22.53043478
09/04/2019,40,NA,2.485444015,1.448532819,NA
09/04/2019,41,51.26011561,NA,NA,24.9265896
09/04/2019,46,60.385,NA,NA,24.89714286
09/04/2019,59,55.27417103,44.47585069,7.093159722,26.10453752
09/04/2019,60,40.31270833,18.92496907,4.442371134,27.65333333
09/04/2019,61,53.77523322,23.11957327,5.719554478,25.67099856
09/04/2019,62,41.436,15.73426667,5.889733333,27.49733333
10/04/2019,18,50.17727273,25.08686275,8.919411765,27.37045455
10/04/2019,21,32.56315789,33.914,13.8065,29.26315789
10/04/2019,27,67.49769231,6.565304569,4.286395939,25.77948718
10/04/2019,28,34.64930233,28.71237209,12.54539535,27.49860465
10/04/2019,29,64.42437276,12.66607207,4.984324324,24.90519713
10/04/2019,31,45.02055888,10.46812,4.14356,25.75229541
10/04/2019,34,96.80928962,11.58549729,5.505786618,22.60928962
10/04/2019,35,43.23697917,11.32321149,4.080261097,25.81276042
10/04/2019,40,NA,3.261151631,2.079884837,NA
10/04/2019,41,51.21086957,NA,NA,24.85923913
10/04/2019,46,62.39684211,NA,NA,25.19140351
10/04/2019,59,53.49729207,45.43664751,6.522030651,26.28413926
10/04/2019,60,40.52988764,18.10903509,4.367039474,27.57258427
10/04/2019,61,53.41958565,20.83606675,5.096624222,25.92781736
10/04/2019,62,53.41238095,6.506571429,3.083809524,24.69809524
11/04/2019,18,49.35595238,25.87111111,8.54030303,27.37261905
11/04/2019,21,43.97053872,26.8852459,24.72434426,29.5959596
11/04/2019,27,86.14831261,5.779539007,4.590212766,23.87992895
11/04/2019,28,58.37415385,24.98567073,14.23859756,23.70615385
11/04/2019,29,77.78584071,11.06180851,4.718475177,23.79575221
11/04/2019,31,54.45062389,9.32714795,3.585918004,24.7368984
11/04/2019,34,99.9,10.33847195,4.494003868,22.25
11/04/2019,35,59.73741379,8.990603448,4.154689655,23.23913793
11/04/2019,40,NA,2.809097744,1.728853383,NA
11/04/2019,41,54.42707424,NA,NA,24.39563319
11/04/2019,46,72.77142857,NA,NA,24.50458554
11/04/2019,59,59.05521024,39.7250991,6.174378378,25.11078611
11/04/2019,60,44.19979123,18.67508333,3.93175,26.92421712
11/04/2019,61,59.6179922,27.09743938,6.047590033,24.68797918
11/04/2019,62,47.748,7.684181185,2.696933798,28.07391304
12/04/2019,18,54.03194444,26.51352941,9.708,25.99722222
12/04/2019,21,39,13.12903226,12.45806452,29.7
12/04/2019,27,82.99157895,5.844395797,4.447863398,23.74789474
12/04/2019,28,55.48910891,21.57575342,12.53184932,24.2689769
12/04/2019,29,74.36315789,11.40465035,5.10951049,23.64631579
12/04/2019,31,55.26441281,9.442165493,4.111338028,23.93096085
12/04/2019,34,99.89845475,13.88407489,7.080264317,21.57439294
12/04/2019,35,58.19862306,9.758364888,4.700946644,23.1172117
12/04/2019,40,NA,2.389899598,1.263192771,NA
12/04/2019,41,49.9119469,NA,NA,24.71769912
12/04/2019,46,73.49843478,NA,NA,23.86382609
12/04/2019,59,54.68404255,28.48127434,5.229504425,25.67198582
12/04/2019,60,42.26948052,12.275054,3.209935205,26.99025974
12/04/2019,61,56.71131335,20.88655435,5.526759304,25.0598091
12/04/2019,62,47.46631579,7.506684211,2.69477193,27.36350877
13/04/2019,18,47.15555556,22.8065625,7.38,27.17222222
13/04/2019,27,82.45043783,5.921033275,4.58084063,24.19211909
13/04/2019,28,54.04153005,16.98617486,8.974972678,24.40601093
13/04/2019,29,77.27873563,10.39468391,4.477385057,24.28649425
13/04/2019,31,52.32922535,8.054620811,3.271499118,24.80264085
13/04/2019,34,99.73839479,9.867114967,4.737071584,22.36203905
13/04/2019,35,59.78485915,8.876923077,4.155677656,23.25140845
13/04/2019,40,NA,1.840055866,0.878845438,NA
13/04/2019,41,45.65504587,NA,NA,26.0853211
13/04/2019,46,69.68635548,NA,NA,24.48617594
13/04/2019,59,55.51503497,30.38935875,5.327435009,25.7506993
13/04/2019,60,41.95135135,12.71029545,3.453840909,27.76576577
13/04/2019,61,56.71204736,15.70370066,3.505442073,25.32065637
13/04/2019,62,47.61611208,7.152674825,2.718269231,27.53730298
14/04/2019,18,43.51333333,20.6,6.083333333,29.38666667
14/04/2019,25,NA,1.99,0.944927536,NA
14/04/2019,27,78.87803163,5.81400703,4.563233743,23.98558875
14/04/2019,28,59.52553191,19.48265861,10.16389728,22.48358663
14/04/2019,31,51.64849558,8.98520354,3.543823009,24.21646018
14/04/2019,34,99.89638554,9.975818182,4.677131313,21.77871486
14/04/2019,35,52.16860465,10.49831169,3.924285714,23.68372093
14/04/2019,40,NA,1.776943463,0.925459364,NA
14/04/2019,41,44.38171206,NA,NA,25.68988327
14/04/2019,46,66.35357143,NA,NA,24.28464286
14/04/2019,59,51.440625,23.05670909,4.211254545,25.60496324
14/04/2019,60,38.68830898,11.29129707,3.763305439,27.36722338
14/04/2019,61,52.25106413,9.179535454,1.779298593,25.17225448
14/04/2019,62,45.21144902,7.519180036,2.681390374,26.88139535
15/04/2019,7,70.25137615,10.1434188,4.792478632,24.14954128
15/04/2019,18,34.02222222,18.83797101,5.058115942,33.56
15/04/2019,25,NA,2.244884135,1.090463458,NA
15/04/2019,27,76.95132743,6.330441696,4.721978799,23.88353982
15/04/2019,28,47.11144414,27.90128065,12.86318801,25.09972752
15/04/2019,29,53.13469388,12.75767918,5.172593857,26.10170068
15/04/2019,31,48.71333333,9.63070018,3.631992819,24.34414414
15/04/2019,33,51.25,13.69,13.08,24.61666667
15/04/2019,34,97.75982143,12.83983986,5.932206406,21.74875
15/04/2019,35,50.53932584,9.834114286,3.702457143,23.84044944
15/04/2019,40,NA,2.500780399,1.356823956,NA
15/04/2019,41,51.22089552,NA,NA,25.01641791
15/04/2019,46,62.04673721,NA,NA,24.50987654
15/04/2019,59,52.38286713,35.53843478,7.186226087,25.5201049
15/04/2019,60,39.73391685,14.38653595,3.482200436,27.05754923
15/04/2019,61,52.78804972,36.9423289,10.78543338,24.77135517
15/04/2019,62,45.56126316,7.298046218,2.600441176,27.64084211
16/04/2019,18,44.39811321,22.091875,7.210625,28.41886792
16/04/2019,25,NA,2.293071429,1.066285714,NA
16/04/2019,27,73.27566138,5.800440917,4.331269841,24.02116402
16/04/2019,28,47.28141026,26.7069103,14.80986711,25.66025641
16/04/2019,29,61.86190476,12.8489418,5.601851852,24.8372134
16/04/2019,31,46.41303462,9.324424242,3.430646465,25.27515275
16/04/2019,34,95.51601124,12.34580817,5.811367673,22.78539326
16/04/2019,35,50.01586538,9.9047343,4.25178744,23.9875
16/04/2019,40,NA,2.060019305,1.143687259,NA
16/04/2019,41,51.03133333,NA,NA,24.87133333
16/04/2019,46,60.63122744,NA,NA,24.84566787
16/04/2019,59,48.72543554,40.09384083,6.348304498,26.21341463
16/04/2019,60,36.70711111,16.05234136,3.500809628,27.616
16/04/2019,61,50.80083256,32.02667524,8.936421461,25.35930573
16/04/2019,62,39.93404255,8.651458699,2.72943761,28.94255319
17/04/2019,18,39.48648649,24.64218391,8.474137931,26.68918919
17/04/2019,25,NA,2.421960432,1.149478417,NA
17/04/2019,27,72.70426288,6.12973357,4.090230906,23.81154529
17/04/2019,28,45.40532544,26.40441791,14.09829851,25.56627219
17/04/2019,29,60.03268859,13.16320463,4.58965251,24.79071567
17/04/2019,31,43.429,13.70583333,5.341230159,24.8332
17/04/2019,34,96.22603175,14.1992163,7.297021944,22.32920635
17/04/2019,35,56.57136752,13.04837607,6.38525641,22.6974359
17/04/2019,40,NA,2.623373016,1.29172619,NA
17/04/2019,41,47.10463576,NA,NA,24.8218543
17/04/2019,46,59.1609127,NA,NA,24.81170635
17/04/2019,59,47.68074766,49.51800373,7.697593284,26.29775701
17/04/2019,60,36.81823899,18.23550209,4.491903766,26.80733753
17/04/2019,61,49.41938303,42.81642904,12.53197278,24.76067217
17/04/2019,62,39.38963636,13.22831239,6.054847397,28.41927273
18/04/2019,18,39.32058824,19.43767677,7.068080808,29.72647059
18/04/2019,25,NA,2.55819788,1.137120141,NA
18/04/2019,27,75.85113438,5.538188153,4.009616725,24.02966841
18/04/2019,28,48.59979466,20.97639004,11.09755187,24.7063655
18/04/2019,29,65.16771379,11.85858144,5.023817863,24.73979058
18/04/2019,31,48.38877005,10.12835398,4.159115044,24.69964349
18/04/2019,35,48.91847826,11.1536413,4.315163043,23.47119565
18/04/2019,40,NA,2.12841637,1.149252669,NA
18/04/2019,41,45.12554745,NA,NA,25.20072993
18/04/2019,46,63.66368515,NA,NA,24.51914132
18/04/2019,59,47.25406091,62.7203038,12.90098734,27.62664975
18/04/2019,60,38.69240506,19.18676533,5.666321353,27.15274262
18/04/2019,61,51.75311172,44.45178912,12.64278047,25.2180588
18/04/2019,62,27.33728814,7.089508197,1.49704918,31.95084746
19/04/2019,18,55.28375,19.99921348,7.275280899,25.33
19/04/2019,25,NA,1.700707965,0.881769912,NA
19/04/2019,27,80.6010453,5.54228223,4.147142857,23.83606272
19/04/2019,28,53.32665289,18.16560575,9.356447639,24.53760331
19/04/2019,29,70.84637168,11.54650089,4.995044405,24.43345133
19/04/2019,31,55.09612676,7.787333333,3.196649123,23.73169014
19/04/2019,34,99.8502924,18.34335294,7.056529412,20.11169591
19/04/2019,35,78.77007874,6.615275591,4.522362205,19.88188976
19/04/2019,40,NA,1.785302491,0.904270463,NA
19/04/2019,41,47.98323917,NA,NA,25.44651601
19/04/2019,46,91.295,NA,NA,21.80222222
19/04/2019,60,40.8167019,14.66357741,3.633138075,27.34545455
19/04/2019,61,54.90343579,12.33409071,2.101555395,25.11750065
19/04/2019,62,45.57286822,7.939726563,2.305234375,25.95930233
20/04/2019,18,53.51340206,15.69084906,4.740943396,27.77835052
20/04/2019,25,NA,2.054849558,1.035823009,NA
20/04/2019,27,83.80596491,5.903992995,4.741366025,24.3
20/04/2019,28,50.57728532,19.87546961,10.90839779,26.72243767
20/04/2019,29,75.79029982,9.084268078,3.270405644,25.04409171
20/04/2019,31,53.19770723,7.716496479,3.116883803,25.42698413
20/04/2019,34,97.20553571,10.55275311,4.38401421,23.22696429
20/04/2019,40,NA,1.808146853,0.975856643,NA
20/04/2019,41,49.63672131,NA,NA,25.88819672
20/04/2019,60,43.86121593,9.39644958,2.539831933,27.90314465
20/04/2019,61,58.4969246,6.638631864,1.378503534,26.44097027
20/04/2019,62,45.84870017,7.6521875,2.682951389,29.18180243
21/04/2019,18,54.39736842,10.87201835,3.553027523,27.53552632
21/04/2019,25,NA,0.840671378,0.413551237,NA
21/04/2019,27,87.64615385,6.434440559,5.525786713,23.83286713
21/04/2019,28,58.72366412,8.063257143,4.917466667,25.28206107
21/04/2019,29,80.65272408,6.123657244,2.837031802,24.37996485
21/04/2019,30,93.66573427,5.551456954,1.941192053,21.24755245
21/04/2019,31,54.0454386,8.423877193,3.893438596,25.98175439
21/04/2019,34,99.2987526,9.270020243,4.544534413,23.8970894
21/04/2019,40,NA,1.304335664,0.684825175,NA
21/04/2019,41,47.24870968,NA,NA,27.26870968
21/04/2019,60,49.86615385,10.08793926,2.521236443,26.65406593
21/04/2019,61,66.71095628,7.054647105,1.441201427,24.66550707
21/04/2019,62,48.89747292,6.234963899,2.633916968,28.71895307
22/04/2019,18,50.85076923,7.498191489,3.815,29.97538462
22/04/2019,25,NA,1.56356261,0.911410935,NA
22/04/2019,27,91.09178322,6.761308901,5.897766143,22.54615385
22/04/2019,28,60.13824092,13.5657656,10.0794896,24.52179732
22/04/2019,29,81.74806338,10.07484155,5.233838028,24.28609155
22/04/2019,30,79.76379648,10.79687612,4.458958707,23.79393346
22/04/2019,31,55.3754386,7.255884413,3.50849387,25.29929825
22/04/2019,34,99.88043956,14.8080837,7.70784141,23.6610989
22/04/2019,40,NA,3.456461268,2.187658451,NA
22/04/2019,41,47.79868421,NA,NA,27.5872807
22/04/2019,46,72.2342029,529.7248276,276.11,24.56
22/04/2019,59,66.94334764,13.04355932,5.213771186,23.93347639
22/04/2019,60,54.35279642,5.964146868,3.131231102,25.43847875
22/04/2019,61,74.3551657,5.792612136,2.513400255,23.32960465
22/04/2019,62,52.12486957,7.227652174,3.88293913,27.94852174
23/04/2019,18,62.57570093,8.537795276,3.543700787,25.55140187
23/04/2019,25,NA,1.627234848,1.107784091,NA
23/04/2019,27,98.0038835,5.73211165,5.307305825,21.22184466
23/04/2019,28,67.49549072,17.12668464,13.48307278,23.26896552
23/04/2019,29,94.52032333,7.778221709,4.386789838,21.79006928
23/04/2019,30,97.38064516,7.153460838,3.194936248,20.70705645
23/04/2019,31,58.98106061,8.62032197,4.966079545,25.37007576
23/04/2019,34,99.9,14.01245989,8.066390374,22.33881402
23/04/2019,35,84.03626374,16.63318681,14.24912088,20.24615385
23/04/2019,40,NA,2.401065719,1.604653641,NA
23/04/2019,41,73.97272727,NA,NA,23.28409091
23/04/2019,46,95.36120996,NA,NA,22.48185053
23/04/2019,59,69.85848057,26.25989583,12.35314236,24.94169611
23/04/2019,60,56.93567839,26.41936118,13.30439803,24.99371859
23/04/2019,61,79.84873011,10.15672025,3.80904257,22.38826419
23/04/2019,62,56.10909091,5.361894353,2.80704918,27.96636364
24/04/2019,18,52.01272727,12.81223881,4.582537313,28.69636364
24/04/2019,25,NA,1.495569395,0.872419929,NA
24/04/2019,27,95.77786116,5.704427767,5.328386492,21.80731707
24/04/2019,28,69.62029703,14.57643564,11.51252475,22.32079208
24/04/2019,29,93.52220149,10.14646067,5.368501873,22.14179104
24/04/2019,30,88.91666667,12.66508443,5.474859287,22.18253012
24/04/2019,31,58.05671642,5.591115242,2.974423792,24.86492537
24/04/2019,34,99.89901186,15.66512573,9.638878143,22.04031621
24/04/2019,40,NA,2.303834862,1.259027523,NA
24/04/2019,41,73.52149533,NA,NA,23.26635514
